pdb,ligand_file,chembl_id,tanimoto_index,smiles
1owh,1owh_ligand_similar_808,CHEMBL3452863,0.641791,CCN(Cc1cccc(c1)C(=O)N)c1ccccc1
1owh,1owh_ligand_similar_810,CHEMBL4074486,0.641026,c1c(ccc(c1)C(=O)Nc1ccc(cc1)CCC(=O)O)C(C)(C)C
1owh,1owh_ligand_similar_814,CHEMBL1588580,0.641026,O=C(Nc1cc(ccc1)C)c1c(C(=O)O)cccc1
1owh,1owh_ligand_similar_820,CHEMBL305001,0.641026,C(=O)(Nc1cc(c2ccccc2)ccc1)c1ccc(C(=O)O)cc1
1owh,1owh_ligand_similar_832,CHEMBL3401868,0.64,c1c(cc2c(c1)cc(cc2)C(=O)Nc1cc(ccc1)OC)O
1owh,1owh_ligand_similar_837,CHEMBL2204722,0.64,c1c(c(cc2ccccc12)O)C(=O)Nc1ccc(cc1)F
1owh,1owh_ligand_similar_846,CHEMBL1381405,0.64,O=C(NCCCOC)c1ccc(NC(=O)C)cc1
1owh,1owh_ligand_similar_85,CHEMBL1378501,0.764706,O=C(N(c1ccc(cc1)C(=O)O)Cc1ccccc1)C
1owh,1owh_ligand_similar_852,CHEMBL133092,0.64,S(=O)(=O)(Nc1ccc(C(=O)Nc2ccccc2)cc1)N(C)C
1owh,1owh_ligand_similar_856,CHEMBL292300,0.639535,c1(C(=O)Nc2ccc(C(=N)N)cc2)c(c(c2ccccc2)ccc1)O
1owh,1owh_ligand_similar_860,CHEMBL171660,0.638554,C(=O)(Nc1c(NC(=O)c2ccc(C(=N)N)cc2)cccc1)c1ccc(cc1)OC
1owh,1owh_ligand_similar_865,CHEMBL130817,0.637681,C(C(=O)Nc1ccc(C(=O)O)cc1)(F)(F)F
1owh,1owh_ligand_similar_866,CHEMBL4067747,0.6375,c1c(ccc(c1)NC(=O)c1ccc(cc1Cl)C(=O)Nc1ccc(cc1)CO)CO
1owh,1owh_ligand_similar_868,CHEMBL1530862,0.6375,O=C(Nc1ccc(cc1)CN1CCOCC1)c1ccc(cc1)C(C)C
1owh,1owh_ligand_similar_879,CHEMBL1702011,0.636364,S(=O)(=O)(O)c1cc2c(cc(NC(=O)c3ccc(N)cc3)cc2)cc1
1owh,1owh_ligand_similar_88,CHEMBL3238183,0.761905,c1(ccc(cc1)NC(=O)c1ccccc1)c1ccc(cc1)NC(=O)c1ccccc1
1owh,1owh_ligand_similar_885,CHEMBL589832,0.583333,c1c(ccc(c1)NC(=O)c1ccc(cc1)N(CCCl)CCCl)[N+](=O)[O-]
1owh,1owh_ligand_similar_886,CHEMBL384347,0.636364,c1(ccc(cc1)c1ccccc1)C(=O)Nc1c2ccncc2ccc1
1owh,1owh_ligand_similar_894,CHEMBL67330,0.636364,C(=O)(N(CC(=O)O)c1ccccc1)c1ccc(N)cc1
1owh,1owh_ligand_similar_911,CHEMBL1516879,0.635135,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccccc1
1owh,1owh_ligand_similar_912,CHEMBL1535606,0.635135,Clc1c(C(=O)N(c2ccccc2)CC)cccc1
1owh,1owh_ligand_similar_913,CHEMBL1510674,0.635135,Brc1c(C(=O)N(c2ccccc2)Cc2ccccc2)cccc1
1owh,1owh_ligand_similar_923,CHEMBL1080610,0.635135,N(C(=O)CCC(=O)Nc1ccc(cc1)C(=N)N)c1ccc(cc1)C(=N)N
1owh,1owh_ligand_similar_926,CHEMBL242329,0.635135,c1ccc(cc1)C(=O)Nc1cc(ccc1O)N
1owh,1owh_ligand_similar_928,CHEMBL43782,0.635135,C(=O)(c1cc(c(c(c1)O)O)O)Nc1ccccc1
1owh,1owh_ligand_similar_93,CHEMBL421431,0.761905,C(=O)(Nc1cc(NC(=O)c2ccc(N)cc2)ccc1)c1ccc(N)cc1
1owh,1owh_ligand_similar_930,CHEMBL3408645,0.634921,c1c(ccc(c1)C(=O)C)NC(=O)C
1owh,1owh_ligand_similar_933,CHEMBL1401598,0.634146,O=C(Nc1ccc(cc1)C(=O)OC)c1ccc(cc1)CN1CCOCC1
1owh,1owh_ligand_similar_955,CHEMBL1346215,0.632911,O=C(Nc1cc(ccc1)C(=O)O)c1cc(NC(=O)c2ccccc2)cc(NC(=O)c2ccccc2)c1
1owh,1owh_ligand_similar_959,CHEMBL4084486,0.632353,c1(ccc(cc1)NC(=O)Nc1ccc(cc1)C(=N)N)C(=N)N
1owh,1owh_ligand_similar_961,CHEMBL334557,0.632353,C(=O)(Nc1ccc(C(=O)O)cc1)C(C)C
1owh,1owh_ligand_similar_97,CHEMBL1328781,0.758065,O=C(Nc1ccccc1)c1c(cccc1)C
1owh,1owh_ligand_similar_974,CHEMBL2049107,0.631579,c1c(cc(cc1)NC(=O)c1ccc(cc1)C)NC(=O)CCC
1owh,1owh_ligand_similar_979,CHEMBL1556639,0.631579,Clc1c(c(NC(=O)c2ccc(C(=O)Nc3c(c(Cl)ccc3)C)cc2)ccc1)C
1owh,1owh_ligand_similar_984,CHEMBL1338800,0.631579,O=C(Nc1cc(NC(=O)c2c(cccc2)C)ccc1)c1ccc(C(C)(C)C)cc1
1owh,1owh_ligand_similar_985,CHEMBL1325968,0.631579,O=C(Nc1c2ncccc2ccc1)c1c2c(ccc1)cccc2
1owh,1owh_ligand_similar_986,CHEMBL1169656,0.631579,c1ccc(c2c1cccn2)NC(=O)c1ccccc1
1owh,1owh_ligand_similar_987,CHEMBL1214525,0.631579,C(=O)(Nc1ccc(cc1)C)c1cc(OC)ccc1
1owh,1owh_ligand_similar_989,CHEMBL1253578,0.631579,c1c(C)[nH]c2c1cc(cc2)NC(=O)c1ccccc1
1owh,1owh_ligand_similar_992,CHEMBL145375,0.631579,c1(C(=O)Nc2c(cc(cc2)O)O)cc2c(cc1O)cc(cc2)O
1owh,1owh_ligand_similar_993,CHEMBL65653,0.631579,c1(C(=O)Nc2ccc(Cl)cc2)cc2c(cc1O)cccc2
1owh,1sqa_ligand_similar_100,CHEMBL3290117,0.625,C(=O)(c1c(ccc(c1)NC(=O)c1cc(ccc1)C(F)(F)F)C)Nc1cnc(nc1)NC1CC1
1owh,1sqa_ligand_similar_102,CHEMBL580235,0.623932,CN(C)c1cc(C)nc(Nc2ccc(NC(=O)c3ccc(F)cc3)cc2)n1
1owh,1sqa_ligand_similar_121,CHEMBL2159848,0.618182,c1c(cc(nc1)NC(=O)c1cccc(c1)NC(=O)CC(C)C)C
1owh,1sqa_ligand_similar_145,CHEMBL3680561,0.612069,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5[nH]ccc5c4)c3)ncnc12
1owh,1sqa_ligand_similar_152,CHEMBL3685208,0.609756,NC(=O)c1cccc2c(NCc3cccc(Nc4ccc(N)cn4)c3)ncnc12
1owh,1sqa_ligand_similar_165,CHEMBL3978646,0.606838,C(=O)(c1ccc(cc1)C#N)Nc1ccc(cc1)CNc1nc(nc2c1cc(cc2)C)NC
1owh,1sqa_ligand_similar_187,CHEMBL576864,0.603448,C(=O)(c1ccc(cc1)C#N)Nc1ccc(cc1)CNc1nc(nc2c1cccc2)NC
1owh,1sqa_ligand_similar_195,CHEMBL3290143,0.603053,C(=O)(c1c(ccc(c1)NC(=O)c1cc(ccc1)C(F)(F)F)C)Nc1cnc(nc1)Nc1cc(ccc1)NC(=O)/C=C/C
1owh,1sqa_ligand_similar_24,CHEMBL3453033,0.673267,CN(C)c1cccc(c1)C(=O)Nc1ccc(C)cn1
1owh,1sqa_ligand_similar_27,CHEMBL3444946,0.666667,CC(C)C(=O)Nc1cccc(c1)C(=O)Nc1ccccn1
1owh,1sqa_ligand_similar_28,CHEMBL3290122,0.666667,C(=O)(c1c(ccc(c1)NC(=O)c1cc(ccc1)C(F)(F)F)C)Nc1cnc(nc1)Nc1ccc(cc1)N
1owh,1sqa_ligand_similar_30,CHEMBL3965790,0.663866,FC(F)(F)c1cccc(Nc2ccnc(Nc3cccc(c3)C(=O)Nc3ccc(Cl)cc3)n2)c1
1owh,1sqa_ligand_similar_42,CHEMBL537328,0.652893,O=C(Nc1ccccc1)c1cccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)c1
1owh,1sqa_ligand_similar_45,CHEMBL2385822,0.652542,c1ccc2c(c1)c(ccn2)Nc1ccc(cc1)NC(=O)c1cccc(c1)Nc1nc(nc(c1)C)N
1owh,1sqa_ligand_similar_61,CHEMBL1606090,0.642202,FC(F)(F)c1cc(Nc2nc3c(c(c2)C)cc(NC(=O)c2ccc(N(C)C)cc2)cc3)ccc1
1owh,1sqa_ligand_similar_62,CHEMBL568823,0.642202,C(=O)(c1ccc(cc1)C)Nc1ccc(cc1)CNc1nc(nc2c1cccc2)NC
1owh,1sqa_ligand_similar_92,CHEMBL3290127,0.626984,C(=O)(c1c(ccc(c1)NC(=O)c1cc(ccc1)C(F)(F)F)Cl)Nc1cnc(nc1)Nc1cc(ccc1)N
1owh,1sqa_ligand_similar_95,CHEMBL2207767,0.626087,c1c(cccc1Nc1nccc(c2ccc(cc2)NC(=O)C)n1)NC(=O)c1ccccc1
1owh,3kgp_ligand_similar_13,CHEMBL1489405,0.75,O=C(N)c1c(cccc1)C
1owh,3kgp_ligand_similar_17,CHEMBL273483,0.714286,c1(ccc(cc1)C)CN
1owh,3kgp_ligand_similar_25,CHEMBL332444,0.685714,C(=O)(c1ccc(N)cc1)N
1owh,3kgp_ligand_similar_34,CHEMBL156835,0.666667,C(=O)(c1ccc(C#N)cc1)NO
1owh,3kgp_ligand_similar_36,CHEMBL16300,0.666667,c1(ccccc1)C(=O)NO
1owh,3kgp_ligand_similar_41,CHEMBL175319,0.648649,c12cc(C(=O)NO)ccc1cc1c(c2)cccc1
1owh,3kgp_ligand_similar_42,CHEMBL156672,0.648649,C(=O)(c1cc2c(cc1)cccc2)NO
1owh,3kgp_ligand_similar_54,CHEMBL131837,0.642857,C(=O)(c1ccc(C(=O)O)cc1)NC
1owh,3kgp_ligand_similar_85,CHEMBL500597,0.615385,C(=O)(c1ccccc1)NCC
1owh,3kgp_ligand_similar_88,CHEMBL121999,0.615385,C(=O)(c1ccc(cc1)Cl)N
1owh,3kgp_ligand_similar_9,CHEMBL2426225,0.771429,c1c(ccc(c1)C(=O)N)C(C)(C)C
1owh,3kgp_ligand_similar_97,CHEMBL186292,0.613636,C(=O)(c1ccc(cc1)CNCc1ccccc1)O
2c3i,2c3i_ligand_similar_111,CHEMBL537372,0.763736,COc1ccc(cc1OC)c1cnc2ccc(nn12)N1CCCC1
2c3i,2c3i_ligand_similar_114,CHEMBL529391,0.763158,CN(C)CCNC(=O)c1cccc(c1)c1cnc2ccc(NCc3ccc(Cl)c(Cl)c3)nn12
2c3i,2c3i_ligand_similar_12,CHEMBL497365,0.829412,c1c(nn2c(c1)ncc2c1ccc(cc1)CC(=O)O)N[C@H](CO)C(C)C
2c3i,2c3i_ligand_similar_134,CHEMBL1243376,0.748571,c1c(nn2c(cnc2c1)c1ccc(cc1)F)NCCOC
2c3i,2c3i_ligand_similar_135,CHEMBL1223139,0.747423,c12ncc(n1nc(cc2)N1CCC(CC1)O)c1ccc(cc1)C(=O)NC[C@H]1NCCC1
2c3i,2c3i_ligand_similar_14,CHEMBL4079343,0.828729,c1cc(nn2c1ncc2c1cccc(c1)C(=O)N[C@@H](CC)CO)N[C@H](CC)CO
2c3i,2c3i_ligand_similar_141,CHEMBL2380681,0.745946,c1c(nn2c(c1)ncc2c1cc(ccc1)F)NCCc1cccnc1
2c3i,2c3i_ligand_similar_142,CHEMBL1952327,0.745856,c1c(nn2c(c1)ncc2c1cccc(c1)OC(F)(F)F)NCCC
2c3i,2c3i_ligand_similar_148,CHEMBL1243375,0.742857,c1c(nn2c(cnc2c1)c1ccc(cc1)Cl)NCCOC
2c3i,2c3i_ligand_similar_149,CHEMBL1240590,0.742515,c1c(nn2c(cnc2c1)c1cc(ccc1)O)NC
2c3i,2c3i_ligand_similar_150,CHEMBL3582431,0.741573,c1c(nn2c(c1)ncc2c1ccc(cc1)CO)NCc1cccc(c1)F
2c3i,2c3i_ligand_similar_153,CHEMBL3582432,0.740933,c1c(nn2c(c1)ncc2c1ccc(cc1)NC(=O)C1CCOCC1)NCc1cccc(c1)F
2c3i,2c3i_ligand_similar_156,CHEMBL496336,0.740541,c1c(nn2c(c1)ncc2c1ccc(cc1)CN1CCC(CC1)O)N(Cc1ccc(cc1)F)C
2c3i,2c3i_ligand_similar_168,CHEMBL1807607,0.737374,c1cc(nn2c1ncc2c1ccc(c(c1)F)C(=O)NCCN1CCCC1)NCC1CC1
2c3i,2c3i_ligand_similar_175,CHEMBL3582438,0.733333,c1c(nn2c(c1)ncc2c1ccc(cc1)C#N)N1[C@@H](c2cc(ccc2)F)CCC1
2c3i,2c3i_ligand_similar_180,CHEMBL1222474,0.733333,c12ncc(n1nc(cc2)NCc1cc(c(cc1)Cl)Cl)c1ccc(cc1)C(=O)NCCN1CCCC1
2c3i,2c3i_ligand_similar_182,CHEMBL2380680,0.732984,c1c(nn2c(c1)ncc2c1cccc(c1)NC(=O)C)NCCc1ccccn1
2c3i,2c3i_ligand_similar_188,CHEMBL4082981,0.730159,c1cc(nn2c1ncc2c1cc2c([nH]1)ccc(c2)Br)N[C@@H](CC)CO
2c3i,2c3i_ligand_similar_189,CHEMBL1669326,0.73,c1cc(nn2c1ncc2c1ccc(cc1)C(=O)NC[C@H]1NCC[C@@H]1OC)NCC1CC1
2c3i,2c3i_ligand_similar_192,CHEMBL579737,0.72973,COc1ccc(cc1OC)c1cnc2ccc(NCCCO)nn12
2c3i,2c3i_ligand_similar_193,CHEMBL1222635,0.729592,c12ncc(n1nc(cc2)NCc1cc(c(cc1)Cl)Cl)c1ccc(cc1)C(=O)NC[C@H]1CNCC1
2c3i,2c3i_ligand_similar_196,CHEMBL1222851,0.728723,N(C(=O)c1ccc(c2cnc3n2nc(cc3)NCc2cc(c(cc2)Cl)Cl)cc1)CCO
2c3i,2c3i_ligand_similar_199,CHEMBL3965204,0.727749,O[C@@H]1CC[C@H](CC1)Nc1ccc2ncc(c3cccc(OC(F)(F)F)c3)n2n1
2c3i,2c3i_ligand_similar_20,CHEMBL1807605,0.825137,c1cc(nn2c1ncc2c1ccc(c(c1)C)C(=O)NCCN(C)C)NCC1CC1
2c3i,2c3i_ligand_similar_207,CHEMBL3732319,0.724324,n1c(ccc2n1c(cn2)c1cc(ccc1)NC(=O)C)NCc1ccc(cc1)F
2c3i,2c3i_ligand_similar_208,CHEMBL3422103,0.724138,CC(C)(CNc1cc(nn2c1ncc2c1ccc(cc1)C(=O)NC1CC1)NC1CCCCC1)O
2c3i,2c3i_ligand_similar_209,CHEMBL3937592,0.723958,FC(F)(F)Oc1cccc(c1)c1cnc2ccc(NCC3CCC(F)(F)CC3)nn12
2c3i,2c3i_ligand_similar_21,CHEMBL3979144,0.823864,O[C@@H]1CC[C@H](CC1)Nc1ccc2ncc(c3cccc(c3)C(F)(F)F)n2n1
2c3i,2c3i_ligand_similar_211,CHEMBL3918006,0.723958,CS(=O)(=O)N[C@@H]1CC[C@H](CC1)Nc1ccc2ncc(c3cccc(Cl)c3)n2n1
2c3i,2c3i_ligand_similar_213,CHEMBL3895053,0.723958,C[C@@]1(O)CC[C@H](CC1)Nc1ccc2ncc(c3cccc(OC(F)(F)F)c3)n2n1
2c3i,2c3i_ligand_similar_218,CHEMBL3582434,0.722222,c1c(nn2c(c1)ncc2c1ccc(cc1)C#N)N1C(CCCC1)c1cc(ccc1)F
2c3i,2c3i_ligand_similar_22,CHEMBL3953965,0.822857,O[C@@H]1CC[C@H](CC1)Nc1ccc2ncc(c3cccc(c3)C#N)n2n1
2c3i,2c3i_ligand_similar_221,CHEMBL3936197,0.720207,CO[C@@H]1CC[C@H](CC1)Nc1ccc2ncc(c3cccc(OC(F)(F)F)c3)n2n1
2c3i,2c3i_ligand_similar_23,CHEMBL3943090,0.819209,FC(F)(F)c1cccc(c1)c1cnc2ccc(N[C@@H]3CC[C@H](CC3)C#N)nn12
2c3i,2c3i_ligand_similar_232,CHEMBL1222992,0.718593,c12ncc(n1nc(cc2)NCc1cc(ccc1)Cl)c1ccc(cc1)C(=O)NC[C@H]1NCCC1
2c3i,2c3i_ligand_similar_233,CHEMBL1222788,0.718593,N1(C(=O)c2ccc(c3cnc4n3nc(cc4)NCc3cc(c(cc3)Cl)Cl)cc2)CCC(CC1)N1CCCC1
2c3i,2c3i_ligand_similar_236,CHEMBL1222708,0.717277,c12ncc(n1nc(cc2)NCc1cc(c(cc1)Cl)Cl)c1ccc(cc1)C(=O)NCc1ccncc1
2c3i,2c3i_ligand_similar_241,CHEMBL3894085,0.716495,CC(C)O[C@@H]1CC[C@H](CC1)Nc1ccc2ncc(c3cccc(OC(F)(F)F)c3)n2n1
2c3i,2c3i_ligand_similar_242,CHEMBL2380689,0.716495,c1c(nn2c(c1)ncc2c1ccc(nc1)NCC1CC1)NC1CCN(CC1)C
2c3i,2c3i_ligand_similar_246,CHEMBL2380697,0.715026,c1c(nn2c(c1)ncc2c1ccc(nc1)NCCC(C)C)NC1CCNCC1
2c3i,2c3i_ligand_similar_249,CHEMBL1222789,0.713542,N1(C(=O)c2ccc(c3cnc4n3nc(cc4)NCc3cc(c(cc3)Cl)Cl)cc2)CCN(CC1)C
2c3i,2c3i_ligand_similar_252,CHEMBL1807608,0.712195,c1cc(nn2c1ncc2c1ccc(c(c1)F)C(=O)NC[C@H]1NCCC1)NCC1CC1
2c3i,2c3i_ligand_similar_255,CHEMBL3264091,0.712121,c1c(nn2c(c1)ncc2c1ccc(cc1)Nc1ncc(cc1F)F)N[C@H]1CC[C@@H](CC1)N
2c3i,2c3i_ligand_similar_261,CHEMBL2380695,0.71134,c1c(nn2c(c1)ncc2c1ccc(nc1)NCCC(C)C)N1CCC(CC1)N(C)C
2c3i,2c3i_ligand_similar_267,CHEMBL1222852,0.709845,N(C(=O)c1ccc(c2cnc3n2nc(cc3)NCc2cc(c(cc2)Cl)Cl)cc1)CCOC
2c3i,2c3i_ligand_similar_269,CHEMBL3961500,0.709184,FC(F)(F)Oc1cccc(c1)c1cnc2ccc(NCC3CCSCC3)nn12
2c3i,2c3i_ligand_similar_270,CHEMBL1669336,0.708738,c1cc(nn2c1ncc2c1ccc(cc1)C(=O)N(C[C@H]1NC[C@@H](C1)F)Cc1ccc(cc1)Cl)NCC1CC1
2c3i,2c3i_ligand_similar_274,CHEMBL3730092,0.708108,n1c(ccc2n1c(cn2)c1c(cc(cc1)OC)OC)NCc1ccc(cc1)OC
2c3i,2c3i_ligand_similar_276,CHEMBL1222565,0.707921,c12ncc(n1nc(cc2)NCc1cc(c(cc1)Cl)Cl)c1ccc(cc1)C(=O)NC[C@H]1NCCC1
2c3i,2c3i_ligand_similar_28,CHEMBL1223203,0.815642,c12ncc(n1nc(cc2)NCC1CC1)c1ccc(cc1)C(=O)NCCN(C)C
2c3i,2c3i_ligand_similar_281,CHEMBL1669335,0.705314,c1cc(nn2c1ncc2c1ccc(cc1)C(=O)N(C[C@H]1NC[C@@H](C1)F)Cc1cc(ccc1)Cl)NCC1CC1
2c3i,2c3i_ligand_similar_283,CHEMBL3264093,0.705,c1cc(N[C@@H]2CC[C@@H](N)CC2)nn2c(c3ccc(cc3)Nc3nc(ccc3F)C)cnc12
2c3i,2c3i_ligand_similar_29,CHEMBL1223206,0.815642,c12ncc(n1nc(cc2)NCC1CC1)c1ccc(cc1)C(=O)NCC(N)C
2c3i,2c3i_ligand_similar_3,CHEMBL4092117,0.892857,c1cc(nn2c1ncc2c1cccc(c1)C(=O)O)N[C@@H](CC)CO
2c3i,2c3i_ligand_similar_303,CHEMBL2235670,0.697917,c1c(nn2c(c1)ncc2c1ccc(cc1)N)N(Cc1ccc(nc1)F)C
2c3i,2c3i_ligand_similar_311,CHEMBL1669339,0.695238,c1cc(nn2c1ncc2c1ccc(cc1)C(=O)N(C[C@H]1NC[C@@H](C1)F)CC(=O)O)NCC1CC1
2c3i,2c3i_ligand_similar_318,CHEMBL200527,0.691099,c1c(nn2c(c1)ncc2c1ccccc1)NCc1cccs1
2c3i,2c3i_ligand_similar_319,CHEMBL3264087,0.689655,c1c(nn2c(c1)ncc2c1ccc(cc1)Nc1nc(ccc1F)C)NC1CCN(CC1)C
2c3i,2c3i_ligand_similar_32,CHEMBL523925,0.812865,c1c(nn2c(c1)ncc2c1ccc(cc1)C#N)NC1CCCCC1
2c3i,2c3i_ligand_similar_320,CHEMBL3264082,0.687805,c1c(nn2c(c1)ncc2c1cc(c(c(c1)F)Nc1ncccc1)F)NC1CCN(CC1)C
2c3i,2c3i_ligand_similar_323,CHEMBL4084364,0.68617,c1cc(nn2c1ncc2c1ccnc(n1)N)N[C@@H](CC)CO
2c3i,2c3i_ligand_similar_328,CHEMBL1901265,0.685083,O(c1cc(c2n3nc(NC)ccc3nc2)ccc1OC)C
2c3i,2c3i_ligand_similar_335,CHEMBL1807617,0.680751,c1cc(nn2c1ncc2c1ccc(c(c1)F)C(=O)NC[C@H]1NC[C@@H](C1)F)NCCCCC
2c3i,2c3i_ligand_similar_339,CHEMBL548916,0.680412,COc1ccc(cc1OC)c1cnc2ccc(NCc3ccc(F)cc3)nn12
2c3i,2c3i_ligand_similar_347,CHEMBL3989150,0.677885,c1c(nn2c(c1)ncc2c1ccc2c(c1)c(no2)N)N1CCCCC1
2c3i,2c3i_ligand_similar_349,CHEMBL1807619,0.67757,c1cc(nn2c1ncc2c1ccc(c(c1)F)C(=O)NC[C@H]1NC[C@@H](C1)F)NC1CCCC1
2c3i,2c3i_ligand_similar_350,CHEMBL3582433,0.676923,c1c(nn2c(c1)ncc2c1ccc(cc1)S(=O)(=O)N)NCc1cccc(c1)F
2c3i,2c3i_ligand_similar_351,CHEMBL3582435,0.676617,c1c(nn2c(c1)ncc2c1ccc(cc1)C#N)N1C(COCC1)c1cc(ccc1)F
2c3i,2c3i_ligand_similar_355,CHEMBL2393016,0.675258,c1c(nn2c(c1)nc(c2c1ccc(cc1)c1ccccc1)c1ccc(cc1)F)N1CCOCC1
2c3i,2c3i_ligand_similar_360,CHEMBL4075509,0.673797,c1cc(nn2c1ncc2c1cccc(c1)Cl)NC(=O)OCC
2c3i,2c3i_ligand_similar_376,CHEMBL4092047,0.664975,c1cc(nn2c1ncc2c1ccnc(n1)SC)N[C@@H](CC)CO
2c3i,2c3i_ligand_similar_380,CHEMBL3950741,0.662037,O[C@H]1CCN(C1)c1ccc2ncc(c3oc4ccccc4c3)n2n1
2c3i,2c3i_ligand_similar_384,CHEMBL3916839,0.66055,OC[C@@H]1CCCN1c1ccc2ncc(c3oc4ccccc4c3)n2n1
2c3i,2c3i_ligand_similar_385,CHEMBL3582442,0.660377,c1(c2ccnc(c2)N2CCC(CC2)O)n2nc(ccc2nc1)N1[C@@H](c2cc(ccc2)F)CCC1
2c3i,2c3i_ligand_similar_388,CHEMBL3735836,0.658416,c1c(nn2c(c1)nc(c2c1ccncc1)c1cccc(c1)OC)N1CCN(CC1)C
2c3i,2c3i_ligand_similar_390,CHEMBL2235672,0.656863,c1c(nn2c(c1)ncc2c1ccc(cc1)Cn1ccnc1)N(Cc1ccc(nc1)F)C
2c3i,2c3i_ligand_similar_396,CHEMBL3264058,0.654255,c1c(nn2c(c1)ncc2c1cnc(nc1)Nc1ncccn1)N[C@H]1CC[C@@H](CC1)N
2c3i,2c3i_ligand_similar_398,CHEMBL601590,0.653465,COc1ccc(cn1)c1cnc2ccc(NCc3cccc(Cl)c3)nn12
2c3i,2c3i_ligand_similar_4,CHEMBL494762,0.884848,c1c(nn2c(c1)ncc2c1ccc(cc1)C(=O)O)NCC1CC1
2c3i,2c3i_ligand_similar_40,CHEMBL496757,0.8,c1c(nn2c(c1)ncc2c1ccc(cc1)C#N)N[C@H]1CCC[C@@H](C1)O
2c3i,2c3i_ligand_similar_401,CHEMBL3264066,0.650943,c1c(nn2c(c1)ncc2c1cnc(cc1)Nc1ncccc1F)NC1CCN(CC1)C
2c3i,2c3i_ligand_similar_402,CHEMBL2380699,0.650794,c1c(nn2c(c1)ncc2c1cnc(nc1)NCCC(C)C)N[C@H]1CC[C@@H](CC1)N
2c3i,2c3i_ligand_similar_406,CHEMBL4071234,0.648515,c1cc(nn2c1ncc2c1ccnc(n1)[S+](C)[O-])N[C@@H](CC)CO
2c3i,2c3i_ligand_similar_407,CHEMBL3988931,0.64486,c1cc(nn2c1ncc2c1ccc2c(c1)c(no2)N)NC1CCOCC1
2c3i,2c3i_ligand_similar_415,CHEMBL3234047,0.642045,c12ccc(nn1c(cn2)c1ccncc1)c1cc(ccc1)C(C)(C)C
2c3i,2c3i_ligand_similar_42,CHEMBL1807603,0.797814,c1cc(nn2c1ncc2c1ccc(cc1)C(=O)NCCN1CCCC1)NCC1CC1
2c3i,2c3i_ligand_similar_420,CHEMBL200650,0.63981,c1c(nn2c(c1)ncc2c1ccco1)NCc1ccc(cc1)F
2c3i,2c3i_ligand_similar_426,CHEMBL3728782,0.637681,c1c(nn2c(c1)ncc2c1ccc(cc1OC)OC)NCc1cccs1
2c3i,2c3i_ligand_similar_427,CHEMBL3730669,0.637363,c1c(nn2c(c1)ncc2c1ccc(cc1)C(=O)N)Cc1ccccc1
2c3i,2c3i_ligand_similar_431,CHEMBL2380316,0.635417,c1c(nn2c(c1)ncc2c1cnc(nc1)NCCC(C)C)NC1CCN(CC1)C
2c3i,2c3i_ligand_similar_435,CHEMBL3915070,0.633929,C(Cc1ccccn1)Nc1ccc2ncc(c3oc4ccccc4c3)n2n1
2c3i,2c3i_ligand_similar_439,CHEMBL4070065,0.631285,c1cc(nn2c1ncc2c1cccc(c1)C(F)(F)F)Cl
2c3i,2c3i_ligand_similar_444,CHEMBL3264063,0.628713,c1c(nn2c(c1)ncc2c1cnc(nc1)NCc1ncccc1)N[C@H]1CC[C@@H](CC1)N
2c3i,2c3i_ligand_similar_446,CHEMBL3939632,0.626168,CN(C)CCNc1ccc2ncc(c3oc4ccccc4c3)n2n1
2c3i,2c3i_ligand_similar_447,CHEMBL268006,0.625698,n12c(nnc2c2ccc(cc2)c2ccccc2)c2c(c(n1)N1CCCC1)cccc2
2c3i,2c3i_ligand_similar_448,CHEMBL4069158,0.625,c1cc(nn2c1ncc2c1cccc(c1)C(F)(F)F)SC
2c3i,2c3i_ligand_similar_453,CHEMBL3814733,0.62381,COc1c(ccc(c1)c1n2c(nc1)ccc(n2)NCc1occc1)O
2c3i,2c3i_ligand_similar_454,CHEMBL3264062,0.623762,c1c(nn2c(c1)ncc2c1cnc(nc1)NCc1cnccc1)N[C@H]1CC[C@@H](CC1)N
2c3i,2c3i_ligand_similar_460,CHEMBL3988949,0.622549,n12c(ccc(n1)NC)ncc2c1cc2c(cc1)onc2N
2c3i,2c3i_ligand_similar_466,CHEMBL494222,0.618785,c1c(nn2c(c1)nnc2c1cccc(c1)C(F)(F)F)N(C1CCCCC1)C
2c3i,2c3i_ligand_similar_468,CHEMBL3264056,0.61809,c1c(nn2c(c1)ncc2c1cnc(nc1)Nc1nccnc1)N[C@H]1CC[C@@H](CC1)N
2c3i,2c3i_ligand_similar_479,CHEMBL3989302,0.613636,c1c(nn2c(c1)ncc2c1ccc2c(c1)c(no2)N)N1CCN(CC1)C(=O)C
2c3i,2c3i_ligand_similar_480,CHEMBL3234060,0.613636,c12ccc(nn1c(cn2)c1ccncc1)c1ccc(cc1)C(C)(C)C
2c3i,2c3i_ligand_similar_481,CHEMBL14248,0.613636,n12c(nnc2c2ccccc2)c2c(c(n1)N1CCCC1)cccc2
2c3i,2c3i_ligand_similar_482,CHEMBL2436451,0.613065,N1(CCC(CC1)Nc1nn2c(cc1)ncc2c1cnn(c1)C(C)C)C
